"","CCI","CMF","CMO","DVI","MACD","MFI","OBV","MOMENTUM","RSI","FASTK","FASTD","SLOWD","TDI","WILLIAMSAD","WPR","BUY"
"2002-03-18",77.4212677255207,0.108375597818825,46.8045125280925,0.542857142857143,1.18084121425472,73.2414170425952,-25903500000,-0.609985000000052,61.5379773048697,0.894305807661291,0.852557676519637,0.835688379843972,-344.420044999998,-366.700810999999,0.105694192338709,1
"2002-03-19",80.8474552706826,0.152560105000235,48.6156529300941,0.502380952380952,1.21462583782506,73.144483123732,-24648500000,4.73999000000003,63.0402655168105,0.945694031871256,0.91455335457754,0.863632038815024,-235.489868999998,-361.960820999999,0.0543059681287437,0
"2002-03-20",47.1102852305134,0.056674791094847,32.3394703169865,0.496825396825397,1.09951314578727,73.2643534361828,-25953400000,-18.440063,54.1750355984165,0.671329001366329,0.837109613632959,0.868073548243379,-160.999877999998,-380.400883999999,0.328670998633671,0
"2002-03-21",18.5597259898537,0.142665842111015,18.7677198313647,0.51031746031746,1.00884475739698,66.2466988667803,-24614200000,1.73999000000003,54.8206613937488,0.526853558113277,0.714625530450288,0.822096166220262,-71.6499019999981,-366.290897999999,0.473146441886723,0
"2002-03-22",12.7588636309501,0.0995446446979482,-5.18984178874054,0.458730158730159,0.892494289862933,65.6339399008073,-25857500000,-4.89001499999995,52.5786575473252,0.267556048597965,0.488579536025857,0.680104893369701,-0.289916999998013,-374.080936999999,0.732443951402035,0
"2002-03-25",-44.7322631252922,0.0256791705891208,-13.1922254691095,0.35,0.674553492551566,59.0589221982997,-26915400000,-16.829956,45.6577359801712,0,0.264803202237081,0.489336089571075,38.2399900000021,-393.250980999999,1,0
"2002-03-26",-55.6474934028402,0.01373157212485,-24.7351790616926,0.262698412698413,0.541950208442477,58.2950317891923,-25691800000,6.61999500000002,48.5277683593672,0.162532769937204,0.143362939511723,0.298915225924887,91.4199210000022,-386.370975999999,0.837467230062796,0
"2002-03-27",-53.7797778820239,0.0537530191969314,-13.0883624328552,0.287301587301587,0.474199185749713,57.4616076462722,-24511700000,6.089966,51.0870317074245,0.306401712300385,0.156311494079197,0.188159211942667,167.989867000002,-377.120975999999,0.693598287699615,0
"2002-03-28",-31.9347065544558,0.0880564177913474,-17.7993429324421,0.321428571428571,0.435258288598961,56.7742647837376,-23364100000,2.81005899999991,52.2664052334426,0.372786354892499,0.280573612376697,0.193416015322539,243.159912000002,-374.310916999999,0.627213645107501,0
"2002-04-01",-95.7639112141974,0.0669829288839076,-23.6189432485731,0.344444444444444,0.393879831751409,50.3107638351607,-2.4415e+10,-0.84997599999997,51.8590923238598,0.352706579709176,0.343964882300687,0.260283329585527,279.229859000002,-375.610843999999,0.647293420290824,0
"2002-04-02",-110.865349156097,-0.0307190893495985,-29.0934429838518,0.401587301587302,0.28892413230055,50.7566530096451,-25591700000,-9.78002900000001,47.2922723818731,0.121663840141953,0.28238559158121,0.302308028752865,241.939942000002,-385.390872999999,0.878336159858047,0
"2002-04-03",-170.213553996902,-0.00229804936951409,-29.0002645508742,0.421428571428571,0.124105749623471,51.2497370930026,-26811400000,-11.3599859999999,42.5996330851677,0.105418022709854,0.193262814186995,0.273204429356297,195.869872000002,-398.840824999999,0.894581977290146,0
